2001
1013847.0 5432255.0 46 0 0 Holstenstr. 12, 24103 Kiel
1013840.0 5430724.0 46 4 4 Sörensenstr. 46, 24143 Kiel
1012072.0 5440332.0 46 16 16 Rehwinkel 31, 24161 Altenholz
1013822.0 5433920.0 46 4 4 Wrangelstr. 33, 24105 Kiel
1007312.0 5435099.0 46 11 11 Kahler Berg 1, 24107 Kiel
1008999.0 5428963.0 46 8 8 Hamburger Chaussee 352, 24113 Kiel
1017467.0 5432725.0 46 10 10 Sohststr. 22, 24148 Kiel
1007774.0 5433592.0 46 9 9 Steindamm 5, 24119 Kronshagen
1017397.0 5430883.0 46 9 9 Tröndelweg 25, 24148 Kiel
1016276.0 5439351.0 46 15 15 Fritz-Reuter-Str. 37, 24159 Kiel
1006739.0 5426420.0 46 12 12 Butterberg 2, 24113 Molfsee
1013441.0 5434454.0 46 5 5 Kleiststr. 15, 24105 Kiel
1008177.0 5436157.0 46 10 10 Von-der-Wisch-Str. 42, 24107 Kiel
1007531.0 5433798.0 46 9 9 Helene-Lange-Weg 1, 24119 Kronshagen
1009166.0 5434852.0 46 7 7 Suchskrug 5, 24107 Kiel
1010768.0 5434782.0 46 7 7 Bremerskamp 107, 24106 Kiel
1010619.0 5429882.0 46 5 5 Hamburger Chaussee 189, 24113 Kiel
1017222.0 5442494.0 46 19 19 Reusengang 2, 24159 Kiel
1019456.0 5427574.0 46 15 15 Bachstelzenweg 22, 24146 Kiel
1013413.0 5438791.0 46 12 12 Elbinger Weg 18, 24161 Altenholz
1012416.0 5439678.0 46 14 14 Schoolredder 5, 24161 Altenholz
1012863.0 5431948.0 46 1 1 Schülperbaum 7, 24103 Kiel
1013115.0 5426417.0 46 10 10 Seewiesenredder 149, 24145 Kiel
1018848.0 5433425.0 46 11 11 Lüderitzstr. 2, 24149 Kiel
1013993.0 5433880.0 46 4 4 Feldstr. 68, 24105 Kiel
1010422.0 5433421.0 46 5 5 Eichhofstr. 50, 24116 Kiel
1008068.0 5435340.0 46 10 10 Niendieken 3, 24107 Kiel
1004964.0 5432779.0 46 12 12 Turkuring 37, 24109 Kiel
1013254.0 5429622.0 46 7 7 Karlsburger Feldweg 27, 24113 Kiel
1010665.0 5430521.0 46 5 5 Rendsburger Landstr. 80, 24113 Kiel
1007620.0 5433662.0 46 9 9 Suchsdorfer Weg 12, 24119 Kronshagen
1014664.0 5428017.0 46 8 8 Liebigstr. 22, 24145 Kiel
1018695.0 5427432.0 46 15 15 Hof Kroog 4, 24146 Kiel
1019549.0 5432809.0 46 11 11 Scharweg 14, 24149 Kiel
1010923.0 5430155.0 46 5 5 Pestalozzistr. 3, 24113 Kiel
1008174.0 5436069.0 46 10 10 Buernkrog 31, 24107 Kiel
1012792.0 5436463.0 46 9 9 Timmerberg 19, 24106 Kiel
1013208.0 5440833.0 46 17 17 Sanddornweg 1, 24161 Altenholz
1019661.0 5433061.0 46 11 11 Steertsraderedder 1, 24149 Kiel
1007578.0 5433476.0 46 11 11 Zu den Eichen 12, 24119 Kronshagen
1015668.0 5434017.0 46 4 4 Kiellinie 71, 24105 Kiel
1014490.0 5434512.0 46 5 5 Schlieffenallee 18, 24105 Kiel
1012890.0 5432231.0 46 2 2 Dammstr. 21, 24103 Kiel
1007278.0 5435575.0 46 12 12 Kleine Koppel 47, 24107 Kiel
1012907.0 5431905.0 46 1 1 Walkerdamm 18, 24103 Kiel
1011388.0 5429681.0 46 7 7 Pestalozzistr. 59, 24113 Kiel
1011669.0 5432393.0 46 3 3 Kronshagener Weg 16, 24116 Kiel
1007196.0 5436094.0 46 11 11 Nordseestr. 92, 24107 Kiel
1016308.0 5430262.0 46 7 7 Preetzer Str. 207, 24147 Kiel
1015013.0 5439956.0 46 16 16 Friedrichsruher Weg 198, 24159 Kiel
1014652.0 5431610.0 46 6 6 Sandkrug 28, 24143 Kiel
1017733.0 5439176.0 46 16 16 Möhrkestr. 3, 24159 Kiel
1019643.0 5432442.0 46 10 10 Wehdenweg 51, 24148 Kiel
1016440.0 5439931.0 46 16 16 Otto-Ernst-Weg 2, 24159 Kiel
1016123.0 5439742.0 46 14 14 Hermann-Boßdorf-Weg 1, 24159 Kiel
1008008.0 5428529.0 46 10 10 Kirchenweg 20, 24113 Molfsee
1011903.0 5440319.0 46 17 17 Rehwinkel 20, 24161 Altenholz
1012138.0 5440171.0 46 16 16 Linden-Allee 28, 24161 Altenholz
1012524.0 5435885.0 46 8 8 Hohenrade 45, 24106 Kiel
1018037.0 5429065.0 46 11 11 Elmschenhagener Allee 21, 24146 Kiel
1015364.0 5439592.0 46 16 16 Wagnerring 48, 24159 Kiel
1008851.0 5432898.0 46 6 6 Volbehrstr. 16, 24119 Kronshagen
1011251.0 5430342.0 46 4 4 Diesterweg-Str. 3, 24113 Kiel
1007717.0 5433585.0 46 9 9 Steindamm 3, 24119 Kronshagen
1013961.0 5432835.0 46 2 2 Brunswiker Str. 24, 24105 Kiel
1013142.0 5438706.0 46 12 12 Tilsiter Weg 2, 24161 Altenholz
1017936.0 5430476.0 46 9 9 Radebrook 5, 24147 Kiel
1009720.0 5428280.0 46 8 8 Meimersdorfer Weg 103, 24145 Kiel
1017974.0 5430537.0 46 10 10 Radebrook 15, 24147 Kiel
1015398.0 5428234.0 46 10 10 Bunsenstr. 26, 24145 Kiel
1000788.0 5434177.0 46 16 16 Birnbaumfeld 2, 24107 Quarnbek
1012351.0 5440718.0 46 16 16 Vordere Wurth 1, 24161 Altenholz
1012445.0 5433383.0 46 3 3 Schauenburgerstr. 77, 24118 Kiel
1013559.0 5439128.0 46 13 13 Rote Kate 12, 24161 Altenholz
1013179.0 5431653.0 46 1 1 Sophienblatt 22, 24103 Kiel
1006992.0 5433513.0 46 9 9 Herrenwiese 10, 24119 Kronshagen
1013639.0 5432885.0 46 2 2 Brunswiker Str. 46, 24105 Kiel
1010346.0 5429249.0 46 7 7 Am Sandberg 27, 24113 Kiel
1008165.0 5430214.0 46 9 9 Redderkamp 85, 24111 Kiel
1012843.0 5434526.0 46 5 5 Westring 485, 24118 Kiel
1016178.0 5428343.0 46 10 10 Edisonstr. 66, 24145 Kiel
1008835.0 5428668.0 46 11 11 Jütwarder 1, 24113 Molfsee
1001594.0 5434044.0 46 15 15 Dorfstr. 1, 24107 Quarnbek
1018204.0 5428689.0 46 10 10 Elmschenhagener Allee 57, 24146 Kiel
1016556.0 5431689.0 46 8 8 Hollmannstr. 27, 24148 Kiel
1007312.0 5435099.0 46 11 11 Kahler Berg 1, 24107 Kiel
1017191.0 5431416.0 46 8 8 Lütjenburger Str. 7, 24148 Kiel
1013091.0 5436923.0 46 12 12 Mählsweg 40, 24159 Kiel
1013061.0 5435082.0 46 7 7 Kappelner Str. 5, 24106 Kiel
1013340.0 5434192.0 46 4 4 Holtenauer Str. 178, 24105 Kiel
1013557.0 5433457.0 46 3 3 Gerhardstr. 36, 24105 Kiel
1006237.0 5426136.0 46 13 13 Lütten Born 3, 24113 Molfsee
1020768.0 5432593.0 46 12 12 Oppendorfer Weg 14, 24149 Kiel
1009817.0 5435724.0 46 10 10 Steenbeker Weg 191, 24106 Kiel
1012542.0 5432689.0 46 2 2 Goethestr. 15, 24116 Kiel
1010845.0 5432355.0 46 5 5 Nietzschestr. 55, 24116 Kiel
1019742.0 5428547.0 46 13 13 Reichenhaller Str. 3, 24146 Kiel
1010454.0 5431350.0 46 7 7 Arfrade 1, 24113 Kiel
1007666.0 5436342.0 46 11 11 Ostseestr. 49, 24107 Kiel
1020047.0 5433315.0 46 13 13 Alfons-Huysmans-Ring 69, 24149 Kiel
1009383.0 5429839.0 46 9 9 Haßberg 15, 24113 Kiel
1016759.0 5439973.0 46 16 16 Achterwurth 5, 24159 Kiel
998985.0 5433995.0 46 17 17 Sturenberg 31, 24107 Quarnbek
1015231.0 5431039.0 46 5 5 Stoschstr. 24, 24143 Kiel
1019715.0 5432336.0 46 11 11 Rosenfelder Str. 4, 24148 Kiel
1005773.0 5431474.0 46 10 10 Königsförder Weg 2, 24109 Kiel
1007593.0 5433507.0 46 11 11 Zu den Eichen 2, 24119 Kronshagen
999130.0 5434178.0 46 17 17 Möhlenbarg 13, 24107 Quarnbek
1004793.0 5429894.0 46 10 10 Hinter Bramberg 30, 24109 Melsdorf
1014024.0 5433400.0 46 3 3 Feldstr. 24, 24105 Kiel
1004970.0 5430265.0 46 9 9 Rendsburger Landstr. 485, 24111 Kiel
1019131.0 5427907.0 46 12 12 Am Wellsee 67, 24146 Kiel
1015823.0 5439629.0 46 16 16 Bachweg 20, 24159 Kiel
1012576.0 5435792.0 46 8 8 Lügumklosterstr. 3, 24106 Kiel
1011518.0 5434116.0 46 5 5 Olshausenstr. 64, 24118 Kiel
1014441.0 5431431.0 46 6 6 Kieler Str. 12, 24143 Kiel
1012495.0 5440719.0 46 16 16 Klausdorfer Str. 136, 24161 Altenholz
1014516.0 5434748.0 46 6 6 Niemannsweg 205, 24105 Kiel
1012361.0 5431976.0 46 2 2 Adelheidstr. 4, 24103 Kiel
1012842.0 5438898.0 46 13 13 Königsberger Str. 40, 24161 Altenholz
1015989.0 5439606.0 46 15 15 Brahmsweg 15, 24159 Kiel
1005376.0 5433388.0 46 12 12 Lofotenweg 151, 24109 Kiel
1010375.0 5430508.0 46 6 6 Braustr. 6, 24113 Kiel
1011789.0 5440593.0 46 16 16 Moorredder 27, 24161 Altenholz
1013889.0 5433533.0 46 3 3 Waitzstr. 20, 24105 Kiel
1013396.0 5438370.0 46 12 12 Stralsunder Weg 1, 24161 Altenholz
1014714.0 5439729.0 46 15 15 Friedrichsruher Weg 149, 24159 Kiel
1006550.0 5426112.0 46 13 13 Grasweg 4, 24113 Molfsee
1011288.0 5431391.0 46 4 4 Stadtfeldkamp 39, 24114 Kiel
1012576.0 5435792.0 46 8 8 Lügumklosterstr. 3, 24106 Kiel
1007116.0 5426491.0 46 12 12 Eiderblick 2, 24113 Molfsee
1013438.0 5429026.0 46 6 6 Kniestr. 21, 24145 Kiel
1013600.0 5432153.0 46 0 0 Holstenstr. 37, 24103 Kiel
1015423.0 5439523.0 46 16 16 Wagnerring 74, 24159 Kiel
1010215.0 5435056.0 46 9 9 Klausbrooker Weg 171, 24106 Kiel
1014331.0 5434189.0 46 6 6 Forstweg 68, 24105 Kiel
1016506.0 5430099.0 46 8 8 Preetzer Str. 234, 24147 Kiel
1008895.0 5428925.0 46 10 10 Hamburger Landstr. 2, 24113 Molfsee
1006523.0 5427717.0 46 12 12 Wollbergsredder 37, 24113 Molfsee
1013504.0 5429014.0 46 6 6 Kieler Kamp 9, 24145 Kiel
1011531.0 5436044.0 46 9 9 Baumschulenweg 13, 24106 Kiel
1008014.0 5436323.0 46 12 12 Hiddenseer Weg 43, 24107 Kiel
1018516.0 5433781.0 46 12 12 Helenenstr. 62, 24149 Kiel
1016667.0 5439583.0 46 15 15 Ringelnatzstr. 25, 24159 Kiel
1010217.0 5430979.0 46 6 6 Stadtrade 4, 24113 Kiel
1005661.0 5433156.0 46 11 11 Hammerfestweg 2, 24109 Kiel
1016060.0 5439923.0 46 17 17 Wilhelm-Lobsien-Weg 6, 24159 Kiel
1008794.0 5433793.0 46 7 7 Kopperpahler Allee 68, 24119 Kronshagen
1009967.0 5435183.0 46 8 8 Klausbrooker Weg 78, 24107 Kiel
1006418.0 5431426.0 46 10 10 Heitholmer Weg 27, 24109 Kiel
1007402.0 5433058.0 46 8 8 Adenauerstr. 2, 24119 Kronshagen
1012515.0 5428170.0 46 8 8 Bustorfer Weg 66, 24145 Kiel
1013155.0 5431924.0 46 1 1 Ziegelteich 16, 24103 Kiel
1013328.0 5434302.0 46 4 4 Holtenauer Str. 194, 24105 Kiel
1012190.0 5430207.0 46 5 5 Vogelhain 16, 24113 Kiel
1021182.0 5431908.0 46 14 14 Kiebitzbek 63, 24149 Kiel
1010066.0 5436865.0 46 11 11 Stadtparkweg 18, 24106 Kiel
1006322.0 5432631.0 46 9 9 Göteborgring 80, 24109 Kiel
1012031.0 5440474.0 46 16 16 Moorredder 17, 24161 Altenholz
1007984.0 5433485.0 46 8 8 Stobbenbrook 2, 24119 Kronshagen
1010211.0 5427300.0 46 10 10 Kleinflintbeker Weg 10, 24145 Kiel
1009799.0 5431938.0 46 5 5 Hasseldieksdammer Weg 181, 24114 Kiel
1007524.0 5430043.0 46 9 9 Rendsburger Landstr. 339, 24111 Kiel
1007486.0 5430544.0 46 13 13 Grunewaldstr. 14, 24111 Kiel
1015592.0 5428783.0 46 10 10 Olbrichtweg 9, 24145 Kiel
1018672.0 5432698.0 46 10 10 Schönberger Str. 1, 24148 Kiel
1018561.0 5429743.0 46 10 10 Tiroler Ring 702, 24147 Kiel
1012748.0 5432515.0 46 2 2 Knooper Weg 49, 24103 Kiel
1011283.0 5435612.0 46 10 10 Charles-Roß-Ring 1, 24106 Kiel
1011564.0 5433270.0 46 3 3 Gutenbergstr. 76, 24118 Kiel
1007009.0 5431594.0 46 8 8 Liethweg 1, 24109 Kiel
1006491.0 5427973.0 46 12 12 Wolfsberg 2, 24113 Molfsee
1007333.0 5431646.0 46 8 8 Melsdorfer Str. 30, 24109 Kiel
1002978.0 5431702.0 46 10 10 Dorfstr. 30, 24109 Melsdorf
1007838.0 5427767.0 46 11 11 Hamburger Landstr. 76, 24113 Molfsee
1016175.0 5439026.0 46 15 15 Fritz-Reuter-Str. 19, 24159 Kiel
1017012.0 5431272.0 46 8 8 Franziusallee 147, 24148 Kiel
1013162.0 5436376.0 46 8 8 Schleusenstr. 24, 24106 Kiel
1017458.0 5440085.0 46 19 19 Grüffkamp 44, 24159 Kiel
1013983.0 5432341.0 46 1 1 Alter Markt 12, 24103 Kiel
1018563.0 5433841.0 46 12 12 Hertzstr. 92, 24149 Kiel
